"subject" "activity" "variable" "value"
"14" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.464742933888889
"15" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.4372253275
"16" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.509896031372549
"17" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.5244683916875
"19" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.4775147465
"21" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.560968048723404
"22" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.338139776690476
"23" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.590430783921569
"25" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.500119831476923
"26" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.590812298
"27" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.574254281745098
"28" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.556383410588235
"29" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.350338205020408
"30" "WALKING_UPSTAIRS" "fBodyGyroStdX" -0.503484236964615
"2" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.379436674361702
"4" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.414919000955556
"9" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.423558773952381
"10" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.339514358157895
"12" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.4223632375
"13" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.452190386808511
"18" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.513947089545455
"20" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.253365630644444
"24" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.484894683818182
"1" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.495422486102041
"3" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.30863033105102
"5" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.51494094106383
"6" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.286724914610417
"7" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.432730974446809
"8" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.302735102631579
"11" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.397722757934783
"14" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.378882872733333
"15" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.351630000285714
"16" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.470373498510638
"17" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.393194731747826
"19" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" 0.196613286661538
"21" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.469790144111111
"22" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.284532358444444
"23" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.482598325037037
"25" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.316252107741379
"26" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.3981998635
"27" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.390968436431818
"28" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.345453346086957
"29" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.319123137947917
"30" "WALKING_DOWNSTAIRS" "fBodyGyroStdX" -0.278386596338226
"2" "SITTING" "fBodyGyroStdX" -0.986808501521739
"4" "SITTING" "fBodyGyroStdX" -0.973333107
"9" "SITTING" "fBodyGyroStdX" -0.9618360162
"10" "SITTING" "fBodyGyroStdX" -0.989712360740741
"12" "SITTING" "fBodyGyroStdX" -0.976339901372549
"13" "SITTING" "fBodyGyroStdX" -0.986714694081633
"18" "SITTING" "fBodyGyroStdX" -0.992575399473684
"20" "SITTING" "fBodyGyroStdX" -0.978433538484848
"24" "SITTING" "fBodyGyroStdX" -0.988891551764706
"1" "SITTING" "fBodyGyroStdX" -0.977904227021277
"3" "SITTING" "fBodyGyroStdX" -0.968013062884615
"5" "SITTING" "fBodyGyroStdX" -0.969390369318182
"6" "SITTING" "fBodyGyroStdX" -0.963407046545455
"7" "SITTING" "fBodyGyroStdX" -0.9427264225
"8" "SITTING" "fBodyGyroStdX" -0.985339301521739
"11" "SITTING" "fBodyGyroStdX" -0.989189512641509
"14" "SITTING" "fBodyGyroStdX" -0.981573087222222
"15" "SITTING" "fBodyGyroStdX" -0.988881930508475
"16" "SITTING" "fBodyGyroStdX" -0.982057861449275
"17" "SITTING" "fBodyGyroStdX" -0.99004126046875
"19" "SITTING" "fBodyGyroStdX" -0.985576048219178
"21" "SITTING" "fBodyGyroStdX" -0.98955931
"22" "SITTING" "fBodyGyroStdX" -0.982373346290323
"23" "SITTING" "fBodyGyroStdX" -0.981523241176471
"25" "SITTING" "fBodyGyroStdX" -0.990550003076923
"26" "SITTING" "fBodyGyroStdX" -0.991318436410256
"27" "SITTING" "fBodyGyroStdX" -0.988984618428571
"28" "SITTING" "fBodyGyroStdX" -0.98161514125
"29" "SITTING" "fBodyGyroStdX" -0.990727755166667
"30" "SITTING" "fBodyGyroStdX" -0.988484803225806
"2" "STANDING" "fBodyGyroStdX" -0.97498812462963
"4" "STANDING" "fBodyGyroStdX" -0.912464793928571
"9" "STANDING" "fBodyGyroStdX" -0.924738576444444
"10" "STANDING" "fBodyGyroStdX" -0.932273942727273
"12" "STANDING" "fBodyGyroStdX" -0.884385204098361
"13" "STANDING" "fBodyGyroStdX" -0.955818411578947
"18" "STANDING" "fBodyGyroStdX" -0.962272711643836
"20" "STANDING" "fBodyGyroStdX" -0.890525705068493
"24" "STANDING" "fBodyGyroStdX" -0.961885695217391
"1" "STANDING" "fBodyGyroStdX" -0.987497128679245
"3" "STANDING" "fBodyGyroStdX" -0.901985672459016
"5" "STANDING" "fBodyGyroStdX" -0.912780915714286
"6" "STANDING" "fBodyGyroStdX" -0.952817395263158
"7" "STANDING" "fBodyGyroStdX" -0.947891986226415
"8" "STANDING" "fBodyGyroStdX" -0.974200997592593
"11" "STANDING" "fBodyGyroStdX" -0.981009115744681
"14" "STANDING" "fBodyGyroStdX" -0.962741032833333
"15" "STANDING" "fBodyGyroStdX" -0.948275234150943
"16" "STANDING" "fBodyGyroStdX" -0.973926885
"17" "STANDING" "fBodyGyroStdX" -0.981791318076923
"19" "STANDING" "fBodyGyroStdX" -0.946607045616438
"21" "STANDING" "fBodyGyroStdX" -0.964530315842697
"22" "STANDING" "fBodyGyroStdX" -0.919851782380952
"23" "STANDING" "fBodyGyroStdX" -0.941698515588235
"25" "STANDING" "fBodyGyroStdX" -0.97266417
"26" "STANDING" "fBodyGyroStdX" -0.975321645675676
"27" "STANDING" "fBodyGyroStdX" -0.970221836375
"28" "STANDING" "fBodyGyroStdX" -0.886706768227848
"29" "STANDING" "fBodyGyroStdX" -0.979162564923077
"30" "STANDING" "fBodyGyroStdX" -0.911718163220339
"2" "LAYING" "fBodyGyroStdX" -0.988860685833333
"4" "LAYING" "fBodyGyroStdX" -0.975094739444444
"9" "LAYING" "fBodyGyroStdX" -0.9463891504
"10" "LAYING" "fBodyGyroStdX" -0.96454456637931
"12" "LAYING" "fBodyGyroStdX" -0.969254585333333
"13" "LAYING" "fBodyGyroStdX" -0.973446792419355
"18" "LAYING" "fBodyGyroStdX" -0.993019371692308
"20" "LAYING" "fBodyGyroStdX" -0.985154588529412
"24" "LAYING" "fBodyGyroStdX" -0.984713284166667
"1" "LAYING" "fBodyGyroStdX" -0.8822964508
"3" "LAYING" "fBodyGyroStdX" -0.975986433709677
"5" "LAYING" "fBodyGyroStdX" -0.980705769807692
"6" "LAYING" "fBodyGyroStdX" -0.962164978596491
"7" "LAYING" "fBodyGyroStdX" -0.962348254423077
"8" "LAYING" "fBodyGyroStdX" -0.967846360740741
"11" "LAYING" "fBodyGyroStdX" -0.982424585438596
"14" "LAYING" "fBodyGyroStdX" -0.959740488627451
"15" "LAYING" "fBodyGyroStdX" -0.958224495416667
"16" "LAYING" "fBodyGyroStdX" -0.977509583571429
"17" "LAYING" "fBodyGyroStdX" -0.977203498309859
"19" "LAYING" "fBodyGyroStdX" -0.983944795060241
"21" "LAYING" "fBodyGyroStdX" -0.976226919888889
"22" "LAYING" "fBodyGyroStdX" -0.958030986944444
"23" "LAYING" "fBodyGyroStdX" -0.982665212638889
"25" "LAYING" "fBodyGyroStdX" -0.891308069041096
"26" "LAYING" "fBodyGyroStdX" -0.990970119605263
"27" "LAYING" "fBodyGyroStdX" -0.989382328918919
"28" "LAYING" "fBodyGyroStdX" -0.958092114
"29" "LAYING" "fBodyGyroStdX" -0.994652185217391
"30" "LAYING" "fBodyGyroStdX" -0.974488400714286
"2" "WALKING" "fBodyGyroStdY" -0.533046952542373
"4" "WALKING" "fBodyGyroStdY" -0.654657770166667
"9" "WALKING" "fBodyGyroStdY" -0.490990336346154
"10" "WALKING" "fBodyGyroStdY" -0.204392821584906
"12" "WALKING" "fBodyGyroStdY" -0.4437983296
"13" "WALKING" "fBodyGyroStdY" -0.318618506122807
"18" "WALKING" "fBodyGyroStdY" -0.460890661785714
"20" "WALKING" "fBodyGyroStdY" 0.107704805445098
"24" "WALKING" "fBodyGyroStdY" -0.495896271896552
"1" "WALKING" "fBodyGyroStdY" -0.0335081597884211
"3" "WALKING" "fBodyGyroStdY" -0.568888673448276
"5" "WALKING" "fBodyGyroStdY" -0.502683380535714
"6" "WALKING" "fBodyGyroStdY" -0.332008706842105
"7" "WALKING" "fBodyGyroStdY" -0.290859379017544
"8" "WALKING" "fBodyGyroStdY" -0.1908057215
"11" "WALKING" "fBodyGyroStdY" -0.453663184067797
"14" "WALKING" "fBodyGyroStdY" 0.0832950551222034
"15" "WALKING" "fBodyGyroStdY" -0.365361208555556
"16" "WALKING" "fBodyGyroStdY" -0.61194087745098
"17" "WALKING" "fBodyGyroStdY" -0.439238787704918
"19" "WALKING" "fBodyGyroStdY" -0.133010285461538
"21" "WALKING" "fBodyGyroStdY" -0.419400879423077
"22" "WALKING" "fBodyGyroStdY" -0.481624411086957
"23" "WALKING" "fBodyGyroStdY" 0.286581518449153
"25" "WALKING" "fBodyGyroStdY" -0.567201282027027
"26" "WALKING" "fBodyGyroStdY" -0.587939604576271
"27" "WALKING" "fBodyGyroStdY" -0.530943838421053
"28" "WALKING" "fBodyGyroStdY" -0.497470739444444
"29" "WALKING" "fBodyGyroStdY" -0.0941359695075472
"30" "WALKING" "fBodyGyroStdY" 0.0955456046230769
"2" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.459758488958333
"4" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.489824279230769
"9" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.352033091612245
"10" "WALKING_UPSTAIRS" "fBodyGyroStdY" 0.171735785297872
"12" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.483918390576923
"13" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.364283258727273
"18" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.443429836896552
"20" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.079046721372549
"24" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.586177824237288
"1" "WALKING_UPSTAIRS" "fBodyGyroStdY" 0.151538905566038
"3" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.556045947118644
"5" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.403486393191489
"6" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.31361857145098
"7" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.579964614705882
"8" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.0478802512585366
"11" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.153787850538889
"14" "WALKING_UPSTAIRS" "fBodyGyroStdY" 0.646233637037037
"15" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.243612269004167
"16" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.559600598431373
"17" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.481154119791667
"19" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.149925160355
"21" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.478299637021277
"22" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.473882071666667
"23" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.301619977058824
"25" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.349362687538462
"26" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.598236639818182
"27" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.587869474313725
"28" "WALKING_UPSTAIRS" "fBodyGyroStdY" -0.459989315686274
"29" "WALKING_UPSTAIRS" "fBodyGyroStdY" 0.234346783653061
"30" "WALKING_UPSTAIRS" "fBodyGyroStdY" 0.0449545535584615
"2" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.458732747446809
"4" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.691518367333333
"9" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.364282565714286
"10" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.343237004473684
"12" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.518923134565217
"13" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.24966032923617
"18" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.607757979272727
"20" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.159961424355556
"24" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.523412701636364
"1" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.181414728657143
"3" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.553094540204082
"5" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.431552775319149
"6" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.235470976166667
"7" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.351717743191489
"8" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.0461356322868421
"11" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.481127494565217
"14" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" 0.0741391154937778
"15" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.360972848571429
"16" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.565214032765957
"17" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.469390428043478
"19" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.028489571974359
"21" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.388418746666667
"22" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.570339899444444
"23" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" 0.12605231802963
"25" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.470641125
"26" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.4975063388
"27" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.543033246590909
"28" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.293108364565217
"29" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.354872689583333
"30" "WALKING_DOWNSTAIRS" "fBodyGyroStdY" -0.255732054951613
"2" "SITTING" "fBodyGyroStdY" -0.977356188695652
"4" "SITTING" "fBodyGyroStdY" -0.954120419
"9" "SITTING" "fBodyGyroStdY" -0.910583361
"10" "SITTING" "fBodyGyroStdY" -0.983579646666667
"12" "SITTING" "fBodyGyroStdY" -0.959040695686274
"13" "SITTING" "fBodyGyroStdY" -0.97827070877551
"18" "SITTING" "fBodyGyroStdY" -0.985710087894737
"20" "SITTING" "fBodyGyroStdY" -0.958015696363636
"24" "SITTING" "fBodyGyroStdY" -0.976252427794118
"1" "SITTING" "fBodyGyroStdY" -0.962345042553192
"3" "SITTING" "fBodyGyroStdY" -0.939609988461538
"5" "SITTING" "fBodyGyroStdY" -0.947571471590909
"6" "SITTING" "fBodyGyroStdY" -0.944901470363636
"7" "SITTING" "fBodyGyroStdY" -0.93824472
"8" "SITTING" "fBodyGyroStdY" -0.96892443326087
"11" "SITTING" "fBodyGyroStdY" -0.982137919056604
"14" "SITTING" "fBodyGyroStdY" -0.958227403148148
"15" "SITTING" "fBodyGyroStdY" -0.973456092372881
"16" "SITTING" "fBodyGyroStdY" -0.954343752463768
"17" "SITTING" "fBodyGyroStdY" -0.984813098125
"19" "SITTING" "fBodyGyroStdY" -0.955598610136986
"21" "SITTING" "fBodyGyroStdY" -0.974723217647059
"22" "SITTING" "fBodyGyroStdY" -0.946107943548387
"23" "SITTING" "fBodyGyroStdY" -0.943733421029412
"25" "SITTING" "fBodyGyroStdY" -0.979828883230769
"26" "SITTING" "fBodyGyroStdY" -0.969488188974359
"27" "SITTING" "fBodyGyroStdY" -0.981037690285714
"28" "SITTING" "fBodyGyroStdY" -0.953207017222222
"29" "SITTING" "fBodyGyroStdY" -0.987259808666667
"30" "SITTING" "fBodyGyroStdY" -0.973804950806452
"2" "STANDING" "fBodyGyroStdY" -0.97103605037037
"4" "STANDING" "fBodyGyroStdY" -0.945825840178571
"9" "STANDING" "fBodyGyroStdY" -0.941950576888889
"10" "STANDING" "fBodyGyroStdY" -0.958399857954545
"12" "STANDING" "fBodyGyroStdY" -0.938529853770492
"13" "STANDING" "fBodyGyroStdY" -0.97142515122807
"18" "STANDING" "fBodyGyroStdY" -0.978801848493151
"20" "STANDING" "fBodyGyroStdY" -0.901237499589041
"24" "STANDING" "fBodyGyroStdY" -0.965798055507246
"1" "STANDING" "fBodyGyroStdY" -0.987107727735849
"3" "STANDING" "fBodyGyroStdY" -0.923125941147541
"5" "STANDING" "fBodyGyroStdY" -0.931857811428571
"6" "STANDING" "fBodyGyroStdY" -0.942539174210526
"7" "STANDING" "fBodyGyroStdY" -0.945818157735849
"8" "STANDING" "fBodyGyroStdY" -0.968055495925926
"11" "STANDING" "fBodyGyroStdY" -0.994353086595745
"14" "STANDING" "fBodyGyroStdY" -0.944306864
"15" "STANDING" "fBodyGyroStdY" -0.969442882075472
"16" "STANDING" "fBodyGyroStdY" -0.978402418717949
"17" "STANDING" "fBodyGyroStdY" -0.983946584871795
"19" "STANDING" "fBodyGyroStdY" -0.966967238082192
"21" "STANDING" "fBodyGyroStdY" -0.954080913707865
"22" "STANDING" "fBodyGyroStdY" -0.962172736666667
"23" "STANDING" "fBodyGyroStdY" -0.945871186029412
"25" "STANDING" "fBodyGyroStdY" -0.975960666081081
"26" "STANDING" "fBodyGyroStdY" -0.981740873108108
"27" "STANDING" "fBodyGyroStdY" -0.98185775725
"28" "STANDING" "fBodyGyroStdY" -0.936101609113924
"29" "STANDING" "fBodyGyroStdY" -0.989643721230769
"30" "STANDING" "fBodyGyroStdY" -0.939469774067797
"2" "LAYING" "fBodyGyroStdY" -0.981910616458333
"4" "LAYING" "fBodyGyroStdY" -0.956182500185185
"9" "LAYING" "fBodyGyroStdY" -0.9231319366
"10" "LAYING" "fBodyGyroStdY" -0.953453496551724
"12" "LAYING" "fBodyGyroStdY" -0.955343675666667
"13" "LAYING" "fBodyGyroStdY" -0.959944126451613
"18" "LAYING" "fBodyGyroStdY" -0.983457774923077
"20" "LAYING" "fBodyGyroStdY" -0.973092518088235
"24" "LAYING" "fBodyGyroStdY" -0.95779294875
"1" "LAYING" "fBodyGyroStdY" -0.9512320494
"3" "LAYING" "fBodyGyroStdY" -0.977032495483871
"5" "LAYING" "fBodyGyroStdY" -0.977257800961538
"6" "LAYING" "fBodyGyroStdY" -0.945365097894737
"7" "LAYING" "fBodyGyroStdY" -0.939727873653846
"8" "LAYING" "fBodyGyroStdY" -0.950316470925926
"11" "LAYING" "fBodyGyroStdY" -0.982660631754386
"14" "LAYING" "fBodyGyroStdY" -0.929955407058824
"15" "LAYING" "fBodyGyroStdY" -0.959991907083333
"16" "LAYING" "fBodyGyroStdY" -0.968135251857143
"17" "LAYING" "fBodyGyroStdY" -0.970627806901408
"19" "LAYING" "fBodyGyroStdY" -0.959831365783133
"21" "LAYING" "fBodyGyroStdY" -0.946599855444444
"22" "LAYING" "fBodyGyroStdY" -0.960711254583333
"23" "LAYING" "fBodyGyroStdY" -0.954997309583333
"25" "LAYING" "fBodyGyroStdY" -0.932293334794521
"26" "LAYING" "fBodyGyroStdY" -0.977491843421053
"27" "LAYING" "fBodyGyroStdY" -0.983052318513513
"28" "LAYING" "fBodyGyroStdY" -0.957552988125
"29" "LAYING" "fBodyGyroStdY" -0.992240785652174
"30" "LAYING" "fBodyGyroStdY" -0.965134152428571
"2" "WALKING" "fBodyGyroStdZ" -0.559856635084746
"4" "WALKING" "fBodyGyroStdZ" -0.716458475166667
"9" "WALKING" "fBodyGyroStdZ" -0.342367223269231
"10" "WALKING" "fBodyGyroStdZ" -0.273292866226415
"12" "WALKING" "fBodyGyroStdZ" -0.4222565212
"13" "WALKING" "fBodyGyroStdZ" -0.455333900526316
"18" "WALKING" "fBodyGyroStdZ" -0.54840977125
"20" "WALKING" "fBodyGyroStdZ" -0.264957205764706
"24" "WALKING" "fBodyGyroStdZ" -0.453337858448276
"1" "WALKING" "fBodyGyroStdZ" -0.436562227473684
"3" "WALKING" "fBodyGyroStdZ" -0.545896388103448
"5" "WALKING" "fBodyGyroStdZ" -0.420367075178571
"6" "WALKING" "fBodyGyroStdZ" -0.512209233508772
"7" "WALKING" "fBodyGyroStdZ" -0.463270018245614
"8" "WALKING" "fBodyGyroStdZ" -0.1429742348125
"11" "WALKING" "fBodyGyroStdZ" -0.498554639491525
"14" "WALKING" "fBodyGyroStdZ" -0.180232949016949
"15" "WALKING" "fBodyGyroStdZ" -0.543997593703704
"16" "WALKING" "fBodyGyroStdZ" -0.403219791372549
"17" "WALKING" "fBodyGyroStdZ" -0.438768699508197
"19" "WALKING" "fBodyGyroStdZ" -0.220271190807692
"21" "WALKING" "fBodyGyroStdZ" -0.385505359038462
"22" "WALKING" "fBodyGyroStdZ" -0.253173876956522
"23" "WALKING" "fBodyGyroStdZ" -0.287820868152542
"25" "WALKING" "fBodyGyroStdZ" -0.603544209459459
"26" "WALKING" "fBodyGyroStdZ" -0.426232090508475
"27" "WALKING" "fBodyGyroStdZ" -0.297847512280702
"28" "WALKING" "fBodyGyroStdZ" -0.308243390425926
"29" "WALKING" "fBodyGyroStdZ" -0.494117483018868
"30" "WALKING" "fBodyGyroStdZ" -0.237941473615385
"2" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.218072471479167
"4" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.424533512307692
"9" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.165554554220408
"10" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.403822082765957
"12" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.396095719423077
"13" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.272525011818182
"18" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.466022431206897
"20" "WALKING_UPSTAIRS" "fBodyGyroStdZ" 0.095476833245098
"24" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.311996408983051
"1" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.57170784
"3" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.561097649661017
"5" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.380378006808511
"6" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.309998085098039
"7" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.393062890647059
"8" "WALKING_UPSTAIRS" "fBodyGyroStdZ" 0.263202878429268
"11" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.729928728518519
"14" "WALKING_UPSTAIRS" "fBodyGyroStdZ" 0.522454216314815
"15" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.523744300833333
"16" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.387309489901961
"17" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.2778914704375
"19" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.207498123525
"21" "WALKING_UPSTAIRS" "fBodyGyroStdZ" 0.0130916351042553
"22" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.222431794690476
"23" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.0822521122215686
"25" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.601112612153846
"26" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.362052183090909
"27" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.183508696647059
"28" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.22624337505098
"29" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.444153056530612
"30" "WALKING_UPSTAIRS" "fBodyGyroStdZ" -0.253427074984615
"2" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.422987665106383
"4" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.621658471333333
"9" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.356561471714286
"10" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.1503916379
"12" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.448512990434783
"13" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.427008254255319
"18" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.543996110545454
"20" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" 0.0183050845333333
"24" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.573281905454545
"1" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.238443565306122
"3" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.548164313265306
"5" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.374705187021277
"6" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.275667262770833
"7" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.495120053191489
"8" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.268253406210526
"11" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.397220471086957
"14" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" 0.182794696328889
"15" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.3436733
"16" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.521100818723404
"17" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.540949520217391
"19" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.215892226769231
"21" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.450772139111111
"22" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.377319033611111
"23" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.305896699222222
"25" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.506738306724138
"26" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.434482187
"27" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.367816046590909
"28" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.416505886304348
"29" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.416165845833333
"30" "WALKING_DOWNSTAIRS" "fBodyGyroStdZ" -0.371541476129032
"2" "SITTING" "fBodyGyroStdZ" -0.963522659782609
"4" "SITTING" "fBodyGyroStdZ" -0.9328683544
"9" "SITTING" "fBodyGyroStdZ" -0.9341874784
"10" "SITTING" "fBodyGyroStdZ" -0.962418559814815
"12" "SITTING" "fBodyGyroStdZ" -0.954769877647059
